fold_key	exact_spellings	semantic_status	semantic_referent	taxonomy_status	proposed_destination	confidence	uncertainty_reason	short_reason	batch_id	scanner_lines
belthat_bone_l_01	beltHat_bone_l_01	PARTIAL	"an unusual combined ""belt hat"" accessory bone, left, variant 01"	CLEAR	groupFile/Clothing	Medium		"both plausible readings of ""belt hat"" (belt or hat) are Clothing items, so the unresolved exact identity does not create a competing destination"	5	7018
bhr43	BhR43	OPAQUE	ambiguous alphanumeric code	NOT_APPLICABLE		Low	no recognizable word content	opaque code	5	10228
bip facelipmiloin	bip facelipmiloin	PARTIAL	"a lip-related control, exact modifier (""miloin"") unclear"	CLEAR	groupFile/Face/Lower Face	Medium		"primary owner (""face""/""lip"") is reliable; the unresolved ""miloin"" qualifier does not create a competing owner or category (semantic_status corrected to PARTIAL: the exact modifier (""miloin"") remains genuinely undecoded even though the owner (face/lip) is clear enough for taxonomy -- taxonomy_status/destination unaffected, per the semantic/taxonomy independence invariant)"	5	21170
bip001 r foretwist	Bip001 R ForeTwist	CLEAR	right forearm twist	CLEAR	groupFile/Arms	High		twist/roll arm bone, ordinary deformation articulation	5	10291
bip001-l-clavicle	Bip001-L-Clavicle	CLEAR	left clavicle	CLEAR	groupFile/Arms	High		plain anatomical term	5	1939
bip01_l_forearm007	Bip01_L_Forearm007	CLEAR	left forearm, numbered sub-bone (likely deformation-corrective)	CLEAR	groupFile/Arms	High		numbered anatomical arm bone, no repair language	5	2842
bip01_l_hand007	Bip01_L_Hand007	CLEAR	left hand, numbered sub-bone	CLEAR	groupFile/Arms	High		numbered anatomical arm bone, no repair language	5	2844
bip01_r_thigh013	Bip01_R_Thigh013	CLEAR	right thigh, numbered sub-bone (likely deformation-corrective)	CLEAR	groupFile/Legs	High		numbered anatomical leg bone, no repair language	5	4284
bip01_r_upperarm013	Bip01_R_UpperArm013	CLEAR	right upper arm, numbered sub-bone (likely deformation-corrective)	CLEAR	groupFile/Arms	High		numbered anatomical arm bone, no repair language	5	4288
bip_bobby_l_calftwist	Bip_BOBBY_L_CalfTwist	CLEAR	"left calf twist (per-character ""Bobby"" rig)"	CLEAR	groupFile/Legs	High		twist/roll leg bone, ordinary deformation articulation	5	10561
bip_horn_03	bip_horn_03	CLEAR	a horn (creature/appendage), variant 03	CLEAR	groupFile/Other	High		horn, existing Other precedent	5	21739
bip_leg.006	Bip_leg.006	CLEAR	leg, numbered	CLEAR	groupFile/Legs	High		plain anatomical term	5	10748
bip_lube.001	bip_lube.001	CLEAR	"a ""lube""/wetness effect, segment .001"	CLEAR	groupFile/Other	Medium		"settled policy (V2): lube/wetness is an effect/material/fluid referent, not structural anatomy and not anatomical shape/deformation morphology -- routes to Other, not Body Morphs, on this basis alone (not a general ""contains wet"" rule)"	5	21905
bip_origin	bip_origin	CLEAR	the root/origin transform of the biped skeleton	CLEAR	groupFile/RigBody	High		skeleton root/origin transform, technical rig machinery	5	21921
bip_r_cloth_a_01	bip_r_cloth_a_01	CLEAR	right-side clothing, variant A, segment 01	CLEAR	groupFile/Clothing	High		explicit clothing control	5	7316
bipflm rcalftwist1	BipFlm RCalfTwist1	CLEAR	"right calf twist (per-character ""Flm"" rig), variant 1"	CLEAR	groupFile/Legs	High		twist/roll leg bone, ordinary deformation articulation	5	10495
blinklmid1	BlinkLMid1	CLEAR	left eye blink, mid position, variant 1	CLEAR	groupFile/Face/Eyes	High		explicit blink control	5	10771
bobby_bone_necklace_06	BOBBY_Bone_NeckLace_06	CLEAR	"a necklace (per-character ""Bobby"" rig), segment 06"	CLEAR	groupFile/Clothing	High		"explicit jewelry accessory despite the generic ""Bone"" token"	5	9936
bone 1046	bone 1046	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no body-part information	bare numbered technical bone	5	22238
bone forearm01	bone forearm01	CLEAR	forearm, segment 01	CLEAR	groupFile/Arms	High		"forearm is explicit despite the generic ""Bone"" prefix"	5	63
bone-r-upperarm-twist1	Bone-R-UpperArm-Twist1	CLEAR	right upper arm twist, variant 1	CLEAR	groupFile/Arms	High		twist/roll arm bone, ordinary deformation articulation	5	10965
bone009	Bone009	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no body-part information	bare numbered technical bone	5	110
bone077	Bone077	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no body-part information	bare numbered technical bone	5	10998
bone083	Bone083	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no body-part information	bare numbered technical bone	5	11004
bone106	Bone106	OPAQUE	generic numbered bone	NOT_APPLICABLE		Low	no body-part information	bare numbered technical bone	5	11028
bow left 2h	bow left 2h	PARTIAL	bow accessory, left, variant 2h	NEEDS_CONTEXT		Low	"a bare ""bow"" can be a hair bow, a gift-wrap bow, a bow weapon, or a shoelace/garment bow -- no owner is named"	corrected (V2): bare accessory term with no explicit named owner -- Clothing is not the only plausible destination, per consistent application of the ownerless-accessory rule	5	22472
bow right 1b	bow right 1b	PARTIAL	bow accessory, right, variant 1b	NEEDS_CONTEXT		Low	"a bare ""bow"" can be a hair bow, a gift-wrap bow, a bow weapon, or a shoelace/garment bow -- no owner is named"	corrected (V2): bare accessory term with no explicit named owner -- Clothing is not the only plausible destination, per consistent application of the ownerless-accessory rule	5	22499
box08	Box08	CLEAR	generic numbered box prop	CLEAR	groupFile/Other	High		corrected: names a recognized real-world prop object (matching Door2/Torch3/BoxBig -> Other precedent already applied elsewhere in this same pilot); not semantically opaque	5	11303
boxbig	BoxBig	CLEAR	a large box prop	CLEAR	groupFile/Other	High		recognized prop/weapon/equipment, existing Other precedent	5	11322
canine_dog_lbrow	Canine_Dog_LBrow	CLEAR	Canine/dog creature, left eyebrow	CLEAR	groupFile/Face/Upper Face	High		brow is a location word, species-neutral	5	11870
cape left 2	cape left 2	CLEAR	cape, left, variant 2	CLEAR	groupFile/Clothing	High		plain clothing item	5	22842
cape right 3	cape right 3	CLEAR	cape, right, variant 3	CLEAR	groupFile/Clothing	High		plain clothing item	5	22847
cockwide	CockWide	CLEAR	"penis ""wide"" shape morph"	CLEAR	groupFile/Body Morphs	High		explicit genital body-morph term	5	2946
crow_3.phalanges3_l	Crow_3.Phalanges3_L	PARTIAL	Crow creature, left phalanges (wing/foot bone), segment 3	NEEDS_CONTEXT		Low	"phalanges occur in both a bird's wing (digit bones) and its foot (toe bones); the literal does not establish which, and the referent's own text already flagged this (""wing/foot bone"")"	corrected: bare phalanges does not, by itself, establish wing ownership over foot ownership -- do not route to Wings merely because the bone type can occur there	5	12490
crush-26	crush-26	PARTIAL	"unclear ""crush"" term, numbered"	NEEDS_CONTEXT		Low	'crush' names a real deformation/compression function; the object being crushed is unresolved	corrected: semantic_referent names a real object/function -- not semantically opaque; ownership/destination remains genuinely unresolved	5	23257
dec_gen_wagon_caravan_a_mesh	DEC_GEN_Wagon_Caravan_A_Mesh	CLEAR	a wagon/caravan decoration prop mesh	CLEAR	groupFile/Other	High		named vehicle/furniture prop (wagon) ending in _Mesh	5	12529
duvetroot	DuvetRoot	CLEAR	root bone of a duvet/blanket prop	CLEAR	groupFile/Other	High		recognized prop/weapon/equipment, existing Other precedent	5	13028
dyng necklace 01	dyng necklace 01	CLEAR	a necklace, dynamic-bone physics, variant 01	CLEAR	groupFile/Clothing	High		explicit jewelry accessory	5	7634
elbowroll l	ELBOWROLL L	CLEAR	left elbow roll (rotation/twist) bone	CLEAR	groupFile/Arms	High		twist/roll arm bone, ordinary deformation articulation	5	13044
ex_2	Ex_2	OPAQUE	"unclear abbreviation (""Ex""), numbered"	NOT_APPLICABLE		Low	could mean extra, example, exclude, or something else	reverted (V2): the abbreviation expansion used in V1 was merely plausible, not grounded by other content in the literal, a recognized rig/DCC convention, sibling spellings, or corpus evidence -- restored to OPAQUE/NOT_APPLICABLE	5	13167
eye-r-nuetral	Eye-R-Nuetral	CLEAR	"right eye, ""neutral"" pose (obvious misspelling of ""neutral"")"	CLEAR	groupFile/Face/Eyes	High		"nuetral is a plain misspelling of ""neutral"""	5	13227
eyeballs-right	Eyeballs-Right	CLEAR	right eyeball	CLEAR	groupFile/Face/Eyes	High		plain eye control	5	13297
eyeright2	EyeRight2	CLEAR	right eye, variant 2	CLEAR	groupFile/Face/Eyes	High		plain eye control	5	13270
flm-armb-belt-la	Flm-ArmB-Belt-LA	CLEAR	"a belt accessory mounted via an arm-attachment system (per-character ""Flm"" rig), left variant"	CLEAR	groupFile/Clothing	Medium		belt is the clear referent despite the arm-mount rig prefix	5	14080
gag_l_04	Gag_L_04	CLEAR	a gag accessory (worn mouth item), left, variant 04	CLEAR	groupFile/Clothing	Medium		gag is a worn accessory item	5	14324
h3jiggle06	H3Jiggle06	PARTIAL	"a jiggle-physics bone, object abbreviated ""H3"" is unclear"	NEEDS_CONTEXT		Low	H3 does not resolve to a recognizable body part or object	jiggle function clear, object unclear	5	4720
headgear_r.004	Headgear_R.004	CLEAR	headgear (clothing/costume item), right, .004	CLEAR	groupFile/Clothing	High		plain clothing item	5	15412
kargathbladefist_bone42	kargathbladefist_Bone42	OPAQUE	a numbered bone on a specific character's skeleton, no part named	NOT_APPLICABLE		Low	bone42 carries no anatomical specificity	bare numbered technical bone despite a named source character	5	8677
knotmedium2	KnotMedium2	PARTIAL	a medium-sized knot, object unspecified	NEEDS_CONTEXT		Low	could be a hair knot or a rope/clothing knot	knot names a real object type, but not which structure it belongs to	5	16047
l leg string tip sec	l leg string tip sec	PARTIAL	left leg, string/cord accessory, tip, secondary physics bone	NEEDS_CONTEXT		Low	'string' with only an anatomical region ('leg'), not a named garment -- could be jewelry/anklet, garment drawstring, or prop/physics cord	corrected: bare accessory term with no explicit named owner -- Clothing is not the only plausible destination; do not assume Clothing merely because the item can be worn	5	26364
l sideburn e phy	l sideburn e phy	CLEAR	left sideburn, physics-simulated	CLEAR	groupFile/Hair	High		plain hair term	5	26382
l_fin_back_b	l_fin_back_b	CLEAR	left fin (creature appendage), back, variant b	CLEAR	groupFile/Other	High		fin, existing Other-majority precedent	5	8703
l_upperarm_00002	l_upperarm_00002	CLEAR	left upper arm, numbered	CLEAR	groupFile/Arms	Medium		upperarm is a plain anatomical referent	5	26543
leg left footb	leg left footb	CLEAR	left foot (leg context), variant b	CLEAR	groupFile/Legs	Medium		"footb reads as ""foot"" + variant suffix"	5	8745
leg_3.middle	leg_3.middle	CLEAR	leg, instance 3, middle segment	CLEAR	groupFile/Legs	High		leg is the explicit anatomical referent	5	26761
lidubberopenl	LidUbberOpenL	CLEAR	"upper eyelid open, left (likely ""Ubber"" is a misspelling of ""Upper"")"	CLEAR	groupFile/Face/Eyes	Medium	"the ""Ubber"" spelling is not certain to mean ""Upper"""	eyelid-open action is clear even allowing for the likely typo	5	2177
midbrows_raise_l	midbrows_raise_l	CLEAR	mid-eyebrows, raise, left	CLEAR	groupFile/Face/Upper Face	High		explicit eyebrow control	5	27086
nostril close right	Nostril Close Right	CLEAR	"right nostril, ""close"" action"	CLEAR	groupFile/Face/Mid Face	High		explicit nostril control	5	17195
object033_009	Object033_009	OPAQUE	generic auto-numbered mesh/object name	NOT_APPLICABLE		Low	no descriptive content	DCC placeholder name	5	6158
opt_acs_year_r8	OPT_acs_year_r8	OPAQUE	"unclear accessory referenced by ""year"", right, segment 8"	NOT_APPLICABLE		Low	year does not resolve to any recognizable object or body part	reverted (V2): the abbreviation expansion used in V1 was merely plausible, not grounded by other content in the literal, a recognized rig/DCC convention, sibling spellings, or corpus evidence -- restored to OPAQUE/NOT_APPLICABLE	5	17262
pale face	Pale Face	PARTIAL	"a ""pale"" skin-tone or sickly expression applied to the face"	NEEDS_CONTEXT		Low	could be a Body Morphs skin-color control or a Face/Expressions sickly look	pale+face referents present, which category (color vs expression) is unclear	5	17464
pantsanalopen	PantsAnalOpen	CLEAR	an anus-open state, in the context of pants	CLEAR	groupFile/Clothing	Medium		corrected: 'Pants' is the primary named object (an opening/cutout feature of the garment); object-specific fit/feature stays with the object (Clothing) per Object-Specific-Purpose-Takes-Precedence, unlike AnusOpenSuitExposedTorn where the anus is the primary subject and the suit is only a triggering context	5	17506
pantspregnant	PantsPregnant	CLEAR	pants adapted for a pregnant body state	CLEAR	groupFile/Clothing	Medium	could also be read as a Body Morphs pregnancy control that references pants	pants is the literal's leading/primary noun	5	17518
pjcmthighfwd57r	pJCMThighFwd57R	CLEAR	a pose-driven joint-corrective morph (JCM) for the right thigh, forward pose at 57 degrees	CLEAR	groupFile/Correctives	High		explicit correct/JCM repair semantics	5	27342
plate 2	Plate 2	PARTIAL	"a ""plate"" object of unclear type (armor plate vs. dinnerware), variant 2"	NEEDS_CONTEXT		Low	'plate' names a real object; which type (armor plate vs. dinnerware) is unresolved	corrected: semantic_referent names a real object/function -- not semantically opaque; ownership/destination remains genuinely unresolved	5	17617
pussparent.002_l.008	PussParent.002_L.008	CLEAR	"vagina parent/root bone (truncated ""Puss"" = ""Pussy""), left, numbered"	CLEAR	groupFile/Body	High		corrected: explicit 'parent/root bone' -- plain structural segment, not a shape/size/state descriptor; per settled doctrine, plain anatomy/bone/root/structural segment routes to Body, not Body Morphs	5	17714
qwn-rig-hole-v1	Qwn-Rig-Hole-V1	PARTIAL	"an unclear ""hole"" feature (per-character ""Qwn"" rig), variant 1"	NEEDS_CONTEXT		Low	hole could mean a genital orifice or a technical mesh gap	referent word present but its exact meaning is ambiguous	5	17794
r_head_3	r_head_3	CLEAR	head, right-side marker, variant 3	CLEAR	groupFile/Body	High		bare structural head/skull, no named facial feature	5	27793
right index finger 1	Right index finger 1	CLEAR	right index finger, segment 1	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger control	5	18209
right middle finger 3	Right middle finger 3	CLEAR	right middle finger, segment 3	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger control	5	18237
right thumb 1	Right thumb 1	CLEAR	right thumb, segment 1	CLEAR	groupFile/Arms/RightArm/RightFingers	High		explicit finger control	5	18256
sakotsu_rt_rside_d__offset	sakotsu_rt_rside_d__offset	CLEAR	right clavicle/collarbone offset (Japanese rig term: sakotsu=clavicle)	CLEAR	groupFile/Arms	Medium		Japanese MMD-style anatomical naming for the clavicle	5	28192
sash b 3	Sash B 3	CLEAR	sash accessory, variant b, 3	CLEAR	groupFile/Clothing	High		plain clothing accessory	5	18601
shoulder_bone_correct_l_02	shoulder_bone_correct_l_02	CLEAR	left shoulder corrective bone, variant 02	CLEAR	groupFile/Correctives	High		explicit correct/JCM repair semantics	5	9039
sidelockleft2 jiggle	SideLockLeft2 jiggle	CLEAR	a side lock of hair, left, variant 2, jiggle-physics	CLEAR	groupFile/Hair	High		side lock is a recognized hair-styling term	5	18837
sk_spine_3	SK_spine_3	CLEAR	spine, segment 3	CLEAR	groupFile/Body	High		explicit anatomical/biped spine (Bip01/DEF-/bip_/SK_ rig prefixes, no object-owner noun present)	5	18569
skull_06	skull_06	CLEAR	skull, variant 06	CLEAR	groupFile/Body	High		bare structural head/skull, no named facial feature	5	28695
slutthinplunge	SlutThinPlunge	PARTIAL	"a body/costume preset combining a shape descriptor (""thin"") and a ""plunge"" element"	NEEDS_CONTEXT		Low	same reasoning as slutthinthinnerplunge	shape and clothing-adjacent referents present but overall meaning unclear	5	324
slutthinthinnerplunge	SlutThinThinnerPlunge	PARTIAL	"a body/costume preset combining a shape descriptor (""thin/thinner"") and a ""plunge"" (neckline or pose) element"	NEEDS_CONTEXT		Low	the exact combined control (shape morph vs clothing preset) is not clear	shape and clothing-adjacent referents present but the overall preset meaning is unclear	5	6579
spike_07_m	Spike_07_M	PARTIAL	"a spike (creature/costume decorative element), variant 07, ""m"" qualifier unclear"	NEEDS_CONTEXT		Low	could be creature body armor or a costume decoration; owning object not specified	appendage/decoration referent clear, owning structure unclear	5	19230
spine upper_r.002	spine upper_R.002	CLEAR	upper spine, right, numbered	CLEAR	groupFile/Body	High		explicit anatomical/biped spine (Bip01/DEF-/bip_/SK_ rig prefixes, no object-owner noun present)	5	28747
squint-right	Squint-Right	CLEAR	right eye squint	CLEAR	groupFile/Face/Eyes	High		explicit eye-expression control	5	604
stick	stick	PARTIAL	"a ""stick"" object of unspecified type"	NEEDS_CONTEXT		Low	'stick' names a real object; which type (prop stick, joystick, drumstick) is unresolved	corrected: semantic_referent names a real object/function -- not semantically opaque; ownership/destination remains genuinely unresolved	5	28766
strapfrontleftin	StrapFrontLeftIn	PARTIAL	a strap, front, left, inward position	NEEDS_CONTEXT		Low	'strap' with no named owner -- could be garment, bag, weapon sling, or mechanical hardware	corrected: bare accessory term with no explicit named owner -- Clothing is not the only plausible destination; do not assume Clothing merely because the item can be worn	5	3347
top-1	top-1	OPAQUE	"bare ""top"" + number, object unspecified"	NOT_APPLICABLE		Low	no object-type word at all	pure positional stack with no referent	5	29105
unused f_c_faceroot	unused f_c_faceroot	CLEAR	face root bone, center, explicitly marked unused	CLEAR	groupFile/Useless	High		self-declared unused, Phase 1 Useless precedent	5	29236
unusedbone022	unusedbone022	PARTIAL	generic unused numbered bone	CLEAR	groupFile/Useless	High		corrected: self-declared 'unused' is positive semantic content (rule 15) -- not semantically opaque, and not NOT_APPLICABLE; routes to Useless regardless of anatomical specificity	5	29467
v_rr	v_rr	OPAQUE	ambiguous short code	NOT_APPLICABLE		Low	no recognizable word content	opaque code	5	29595
v_weapon.right_index03	v_weapon.Right_Index03	CLEAR	weapon view-model hand rig, right index finger, segment 03	CLEAR	groupFile/Arms/RightArm/RightFingers	Medium		"primary owner (""right index finger"") is reliable; whether this exposed control is a normal posable finger or an internal weapon-viewmodel helper is a control-desirability question, not a taxonomy question, and does not block classification"	5	4125
valvebiped.bip01_l_ring03	ValveBiped.Bip01_L_Ring03	CLEAR	left ring finger, segment 03	CLEAR	groupFile/Arms/LeftArm/LeftFingers	High		standard ValveBiped finger convention	5	20123
valvebiped.bip01_r_forearmtwist1	ValveBiped.Bip01_R_ForearmTwist1	CLEAR	right forearm twist, variant 1	CLEAR	groupFile/Arms	High		twist/roll arm bone, ordinary deformation articulation	5	20181
veil_l_2	VEIL_L_2	CLEAR	veil (headwear/clothing accessory), left, variant 2	CLEAR	groupFile/Clothing	High		plain clothing accessory	5	20044
wep_sight_carry_windage	WEP_Sight_Carry_Windage	CLEAR	weapon scope windage adjustment	CLEAR	groupFile/Other	High		recognized prop/weapon/equipment, existing Other precedent	5	3413
