origin_population	current_master_path	exact_literal	ascii_fold_key	source_bucket	chatgpt_decision	claude_decision	joint_status	user_decision	final_decision
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	MouthTeeth_T1	mouthteeth_t1	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	MouthUU	mouthuu	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	MouthWide	mouthwide	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mouth_Ch	mouth_ch	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mouth_E2	mouth_e2	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_FrownL	mouth_frownl	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_FrownR	mouth_frownr	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_GrinL	mouth_grinl	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_GrinR	mouth_grinr	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_Jaw_Drop	mouth_jaw_drop	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mouth_LowerTeeth	mouth_lowerteeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mouth_Oh	mouth_oh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_Pucker2	mouth_pucker2	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_Pucker2L	mouth_pucker2l	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_Pucker2R	mouth_pucker2r	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_PuckerL	mouth_puckerl	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Mouth_PuckerR	mouth_puckerr	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mouth_V	mouth_v	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mth_Aa1	mth_aa1	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mth_Aa2	mth_aa2	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mth_Ee	mth_ee	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mth_Ii	mth_ii	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mth_Oo	mth_oo	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mth_Uu	mth_uu	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Mth_UuOo	mth_uuoo	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	NX	nx	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	NoTeeth	noteeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	O Large	o large	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	OH0	oh0	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	OHH	ohh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	OL	ol	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	OO0	oo0	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	OW	ow	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	OohQ	oohq	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonAE	phonae	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonAH	phonah	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonAW	phonaw	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonDS	phonds	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonEE	phonee	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonER	phoner	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonFV	phonfv	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonGK	phongk	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonMB	phonmb	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonN	phonn	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonOH	phonoh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonOO	phonoo	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonPP	phonpp	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonSH	phonsh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonT	phont	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonTH	phonth	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonUH	phonuh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonWQ	phonwq	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonY	phony	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_AE	phon_ae	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_AH	phon_ah	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_AW	phon_aw	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_DS	phon_ds	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_EE	phon_ee	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_EEI	phon_eei	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_ER	phon_er	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_FV	phon_fv	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_GK	phon_gk	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_MB	phon_mb	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_N	phon_n	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_OH	phon_oh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_OO	phon_oo	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_OU	phon_ou	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_PP	phon_pp	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_SH	phon_sh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_T	phon_t	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_TH	phon_th	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_UH	phon_uh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_WQ	phon_wq	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phon_Y	phon_y	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phoneme-AA	phoneme-aa	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phoneme-EE	phoneme-ee	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phoneme-FV	phoneme-fv	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phoneme-OU	phoneme-ou	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Phoneme-STNGK	phoneme-stngk	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonemeAAA	phonemeaaa	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonemeEEE	phonemeeee	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonemeIII	phonemeiii	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonemeOOO	phonemeooo	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	PhonemeUUU	phonemeuuu	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	R	r	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Remove mesh fangs	remove mesh fangs	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Remove teeth	remove teeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	RemoveTeeth	removeteeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	S	s	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	SH	sh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	ST	st	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	S_Z	s_z	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Shark Teeth	shark teeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Show teeth	show teeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Small_U	small_u	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Smile01	smile01	groupFile > Face Controls > Full Face	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Suck-DuckFace-LipsStretchL	suck-duckface-lipsstretchl	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Suck-DuckFace-LipsStretchR	suck-duckface-lipsstretchr	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	T	t	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHDOWN_00	toothdown_00	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHDOWN_00_L	toothdown_00_l	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHDOWN_00_R	toothdown_00_r	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHDOWN_01	toothdown_01	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHDOWN_01_L	toothdown_01_l	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHDOWN_01_R	toothdown_01_r	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHUP_00	toothup_00	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHUP_00_L	toothup_00_l	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHUP_00_R	toothup_00_r	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHUP_01	toothup_01	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHUP_01_L	toothup_01_l	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TOOTHUP_01_R	toothup_01_r	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth Change	teeth change	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth Extend Facial Expression	teeth extend facial expression	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth Remove	teeth remove	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth wide	teeth wide	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Angry	teeth-angry	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Lower-Down	teeth-lower-down	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Lower-Enlarge	teeth-lower-enlarge	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Lower-Hide	teeth-lower-hide	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Lower-Up	teeth-lower-up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Upper-Down	teeth-upper-down	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Upper-Hide	teeth-upper-hide	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-Upper-Up	teeth-upper-up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth-smaller	teeth-smaller	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth.Bot	teeth.bot	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth.Top	teeth.top	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-Ah	teethalt-ah	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-Angry	teethalt-angry	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-AngryTeeth	teethalt-angryteeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-CreepySmileTeeth	teethalt-creepysmileteeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-Eh	teethalt-eh	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-Grin	teethalt-grin	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-Happy	teethalt-happy	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-Ih	teethalt-ih	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-Oh	teethalt-oh	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-OpenBigger	teethalt-openbigger	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethAlt-SmirkTeeth	teethalt-smirkteeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethB	teethb	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethBottom	teethbottom	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethBottomShrink	teethbottomshrink	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethDownClose	teethdownclose	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethEnd	teethend	groupFile > Face Controls > Teeth	BONE	UNCLEAR	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung1	teethfung1	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung1Low	teethfung1low	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung1Up	teethfung1up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung2	teethfung2	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung2Low	teethfung2low	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung2Up	teethfung2up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung3	teethfung3	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung3Low	teethfung3low	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
