exact_literal	ascii_fold_key	current_master_path	human_decision	current_status	ascii_family_status	source_review_row	review_priority	suggested_decision	claude_b1_status	adjudication_note
ValveBiped.Bip01_L_Testicle01	valvebiped.bip01_l_testicle01	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_L_Vulva	valvebiped.bip01_l_vulva	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_L_VulvaB	valvebiped.bip01_l_vulvab	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_L_VulvaF	valvebiped.bip01_l_vulvaf	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_Butt01	valvebiped.bip01_r_butt01	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_Butt0_JiggleRoot	valvebiped.bip01_r_butt0_jiggleroot	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_ButtHelper	valvebiped.bip01_r_butthelper	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_Nipples	valvebiped.bip01_r_nipples	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_Testicle0	valvebiped.bip01_r_testicle0	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_Testicle01	valvebiped.bip01_r_testicle01	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_Vulva	valvebiped.bip01_r_vulva	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_VulvaB	valvebiped.bip01_r_vulvab	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_R_VulvaF	valvebiped.bip01_r_vulvaf	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_Back	valvebiped.bip01_vag_back	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_Front	valvebiped.bip01_vag_front	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_L_0	valvebiped.bip01_vag_l_0	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_L_1	valvebiped.bip01_vag_l_1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_L_2	valvebiped.bip01_vag_l_2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_L_3	valvebiped.bip01_vag_l_3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_R_0	valvebiped.bip01_vag_r_0	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_R_1	valvebiped.bip01_vag_r_1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_R_2	valvebiped.bip01_vag_r_2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_Vag_R_3	valvebiped.bip01_vag_r_3	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_lBreast	valvebiped.bip01_lbreast	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip01_rBreast	valvebiped.bip01_rbreast	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip02_L_Breast	valvebiped.bip02_l_breast	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip02_L_Butt	valvebiped.bip02_l_butt	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip02_R_Breast	valvebiped.bip02_r_breast	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip02_R_Butt	valvebiped.bip02_r_butt	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip03_L_Breast	valvebiped.bip03_l_breast	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.Bip03_R_Breast	valvebiped.bip03_r_breast	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.lboob1	valvebiped.lboob1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.leftButt	valvebiped.leftbutt	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.rboob1	valvebiped.rboob1	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ValveBiped.rightButt	valvebiped.rightbutt	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ass	ass	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ass bone_L	ass bone_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ass bone_R	ass bone_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
b__CAS_L_Breast__	b__cas_l_breast__	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ball_bn1	ball_bn1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ball_bn2	ball_bn2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
balls base	balls base	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ballsL01	ballsl01	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
ballsR01	ballsr01	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_AnusBottom	bip_anusbottom	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_AnusRoot_L	bip_anusroot_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_AnusRoot_R	bip_anusroot_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_AnusSide_0_L	bip_anusside_0_l	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_AnusSide_0_R	bip_anusside_0_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Ass1	bip_ass1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Ass1_l	bip_ass1_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Ass1_r	bip_ass1_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Ass2	bip_ass2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Balls1_l	bip_balls1_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Balls1_r	bip_balls1_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Butt_01_L	bip_butt_01_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Butt_01_R	bip_butt_01_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_GenitalsMainControllerBone	bip_genitalsmaincontrollerbone	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_Penis	bip_penis	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyBottom	bip_pussybottom	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyLower_0_L	bip_pussylower_0_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyLower_0_R	bip_pussylower_0_r	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyLower_1_L	bip_pussylower_1_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyLower_1_R	bip_pussylower_1_r	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyRoot_L	bip_pussyroot_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyRoot_R	bip_pussyroot_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussySide_0_L	bip_pussyside_0_l	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussySide_0_R	bip_pussyside_0_r	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussySide_1_L	bip_pussyside_1_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussySide_1_R	bip_pussyside_1_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussySide_2_L	bip_pussyside_2_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussySide_2_R	bip_pussyside_2_r	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyTop	bip_pussytop	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyUpper_0_L	bip_pussyupper_0_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyUpper_0_R	bip_pussyupper_0_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyUpper_1_L	bip_pussyupper_1_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_PussyUpper_1_R	bip_pussyupper_1_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_ass1_L	bip_ass1_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_ass1_R	bip_ass1_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_breast_nipple_l	bip_breast_nipple_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_breast_nipple_r	bip_breast_nipple_r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_breat_04_l	bip_breat_04_l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_breat_04_r	bip_breat_04_r	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_penis-0	bip_penis-0	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_penis-1	bip_penis-1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_penis-2	bip_penis-2	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_penis-ball-0.L	bip_penis-ball-0.l	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_penis-ball-0.R	bip_penis-ball-0.r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_penis-ball-1.L	bip_penis-ball-1.l	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
bip_penis-ball-1.R	bip_penis-ball-1.r	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
boobs	boobs	groupFile/Body Morphs	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
boobsie1	boobsie1	groupFile/Body	INCLUDE	IN_MASTER_NON_SEXUAL		HUMAN_REVIEW_FILE	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.
