fold_key	exact_spellings	old_path	new_path	decision	provenance	short_reason
cklegbendforwardr120	CKLegBendForwardR120	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
flm-arma-foot-r1	Flm-ArmA-Foot-R1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
foot_s_l	Foot_S_L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001-l-thigh	Bip001-L-Thigh	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
opt_as_r_hip	OPT_AS_R_Hip	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg3	leg3	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bip01 foot.l	Bip01 Foot.L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip thightwistbottom l	bip thightwistbottom l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rkneej	RKneeJ	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh adjuster	Leg Left Thigh Adjuster	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right sth	leg right StH	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_thigh018	Bip01_L_Thigh018	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
+left_footd	+left_footD	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right knee adj. 3	leg right knee adj. 3	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
calf_twist_l_02	calf_twist_l_02	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bippbg lthightwist	BipPBG LThighTwist	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip kneetwisttopout l	bip kneetwisttopout l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip legtwistbottom r	bip legtwistbottom r	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
llegex	LLegEX	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone_legmr3	Bone_LegMR3	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
leg right upper	leg right upper	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right thigh twist a	leg right thigh twist a	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipmar lthightwist1	BipMar LThighTwist1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-rub	Flm-ArmB-Leg-RUB	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
leg left calf	leg left calf	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right thigh ctr 1	leg right thigh ctr 1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
ankle_right	ankle_right	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_knee_r_1	bip_knee_r_1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
foot_b_r	Foot_B_R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right ankle ctr	leg right ankle ctr	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left knee adjust a	leg left knee adjust a	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r femorisa spo	R FemorisA Spo	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
canine_rbacklegpalm	Canine_RBackLegPalm	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg_2.lower	leg_2.lower	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
left foot d	Left foot D	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_bobby_r_calftwist1	Bip_BOBBY_R_CalfTwist1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
left_hip_cancel	left_hip_cancel	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_stone_l_thightwist1	Bip_STONE_L_ThighTwist1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
upleg_l	UpLeg_L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
helpthighfwdr	HelpThighFwdR	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip02_l_foot	ValveBiped.Bip02_L_Foot	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_l_hip	bip_l_hip	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip hiphelper l	bip hiphelper l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipflm rcalftwist	BipFlm RCalfTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_knee_l_1	bip_knee_l_1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip kneein r	bip kneein r	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-arma-leg-r0	Flm-ArmA-Leg-R0	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
leg left ankle adj 2	leg left ankle adj 2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
root hips_r.002	root hips_R.002	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left hip adj	leg left hip adj	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipfin rcalftwist1	BipFin RCalfTwist1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right calf	leg right calf	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right thigh adj a	leg right thigh adj a	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-lbd	Flm-ArmB-Leg-LBD	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
leg left knee adj. 3	leg left knee adj. 3	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lefttibea	LeftTibea	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
thighleft	ThighLeft	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg front knee right	leg front knee right	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_bobby_r_calftwist	Bip_BOBBY_R_CalfTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_thigh002	Bip01_R_Thigh002	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-lm	Flm-ArmB-Leg-LM	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
valvebiped.bip01_r_thightwist	ValveBiped.Bip01_R_ThighTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lfoot0	lFoot0	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
knee03	knee03	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
sk_r_b_leg_4	SK_R_B_leg_4	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
knee01	knee01	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
flm-armb-leg-lua	Flm-ArmB-Leg-LUA	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
def-thigh.l.005	DEF-thigh.L.005	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone_legml2	Bone_LegML2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
r_knee_rear_helper	r_knee_rear_helper	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left roll 2	leg left roll 2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh helper	leg left thigh helper	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone_rrl2	bone_RRL2	groupFile/Legs	groupFile/Legs	DEFERRED_UNCLEAR	PHASE2_IMPORTED	No confirmed mirrored counterpart; ambiguous 2-letter+digit scheme distinct from the confirmed Bone_Leg[FMR][LR]# family.
def-thigh.r	DEF-thigh.R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_r_foot_middle	bip_r_foot_middle	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01 calf.r	Bip01 Calf.R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_stone_l_thightwist	Bip_STONE_L_ThighTwist	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
mot12_rightupleg	MOT12_RightUpLeg	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left knee ctr 2	leg left knee ctr 2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip hipside l	bip hipside l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh ctr 3	leg left thigh ctr 3	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
canine_lbackleg1	Canine_LBackLeg1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01 foot.r	Bip01 Foot.R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lkakato03n	LKakato03N	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipqwn lthightwist	BipQwn LThighTwist	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
calfleft	CalfLeft	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
sk_l_b_leg_3	SK_L_B_leg_3	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
knee fix.r	Knee Fix.R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
momo_l_d__offset	momo_l_d__offset	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_upper_leg_thigh_helper	l_upper_leg_thigh_helper	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
frontthigh.r	FrontThigh.R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right thigh adj. 2	leg right thigh adj. 2	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
legfix90sw r	LegFix90SW R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r footroll	r footRoll	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
sk_r_f_leg_1	SK_R_F_leg_1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left ankle adjust	leg left ankle adjust	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_upper_leg_twist_a_helper	l_upper_leg_twist_a_helper	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh adj.	leg left thigh adj.	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right stb	leg right StB	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left stg	leg left StG	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left sth	leg left StH	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
sk_r_b_leg_6	SK_R_B_leg_6	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_thigh008	Bip01_R_Thigh008	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
ashi_r_d__offset	ashi_r_d__offset	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone-r-thigh-twist	Bone-R-Thigh-Twist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_upper_leg_front_helper	r_upper_leg_front_helper	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_knee_front_lower_helper	l_knee_front_lower_helper	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
momo_md_l__prot_x50__offset	momo_md_l__prot_x50__offset	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
canine_lfrontlegpalm	Canine_LFrontLegPalm	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
def-thigh.r.005	DEF-thigh.R.005	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
llotwist0	lLoTwist0	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leftthigh_lowerjigglecontrol	LeftThigh_LowerJiggleControl	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
helpthighsyaxisfix	HelpThighsYAxisFix	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
helpthighbackl	HelpThighBackL	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
foot_s_r	Foot_S_R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone_lfl2	bone_LFL2	groupFile/Legs	groupFile/Legs	DEFERRED_UNCLEAR	PHASE2_IMPORTED	No confirmed mirrored counterpart; ambiguous 2-letter+digit scheme distinct from the confirmed Bone_Leg[FMR][LR]# family.
bip001 rthightwist	Bip001 RThighTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipbrk lthightwist1	BipBrk LThighTwist1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
thightwist2right	ThighTwist2Right	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh ctrl 3	leg left thigh ctrl 3	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
thigh_twist_r_01	thigh_twist_r_01	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
heeltoe	heeltoe	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bone_legrl3	Bone_LegRL3	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
bone_rrl1	bone_RRL1	groupFile/Legs	groupFile/Legs	DEFERRED_UNCLEAR	PHASE2_IMPORTED	No confirmed mirrored counterpart; ambiguous 2-letter+digit scheme distinct from the confirmed Bone_Leg[FMR][LR]# family.
bippbg lcalftwist	BipPBG LCalfTwist	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-arma-foot-r3	Flm-ArmA-Foot-R3	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
bip01_l_thigh007	Bip01_L_Thigh007	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
ashi_l_d__offset	ashi_l_d__offset	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right hip	leg right hip	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
hizakozo_r__rot_hiza_r__z50__offset	hizakozo_r__rot_hiza_r__z50__offset	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right knee ctrl	leg right knee ctrl	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l femorisc spo	L FemorisC Spo	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipflm lcalftwist	BipFlm LCalfTwist	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipbrk lcalftwist1	BipBrk LCalfTwist1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
right ankle d	Right ankle D	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip hipfront l	bip hipfront l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
hiza_r_d__offset	hiza_r_d__offset	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
clawfootright	ClawFootRight	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
right_hip_cancel	right_hip_cancel	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bippbg rthightwist	BipPBG RThighTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
helper.skin.l_quad	Helper.Skin.L_Quad	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone_legrl1	Bone_LegRL1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
leg right thigh ctr4	leg right thigh ctr4	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
sk_r_b_leg_3	SK_R_B_leg_3	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh adj a	leg left thigh adj a	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip01_l_foot02	ValveBiped.Bip01_L_Foot02	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
